date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:05	422882/422882	---MCZ	200	added ('OK')	text/html	etag:W/%223785ebb44ccba4adf0949ed8f8dfe047%22	https://nike747459.wixsite.com/mydiary/mypage	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/mypage.html	(from https://nike747459.wixsite.com/mydiary)
11:42:05	411991/411991	---MCZ	200	added ('OK')	text/html	etag:W/%22c083ff07dd14c779aedd38a32abe0bce%22	https://nike747459.wixsite.com/mydiary/plan-2	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/plan-2.html	(from https://nike747459.wixsite.com/mydiary)
11:42:06	582063/582063	---MCZ	200	added ('OK')	text/html	etag:W/%2269c5e24695d78799c44f668a38ac819a%22	https://nike747459.wixsite.com/mydiary/%eb%b3%b5%ec%a0%9c-%ed%96%89%eb%8f%99-plan	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/%eb%b3%b5%ec%a0%9c-%ed%96%89%eb%8f%99-plan.html	(from https://nike747459.wixsite.com/mydiary)
11:42:06	434442/434442	---MCZ	200	added ('OK')	text/html	etag:W/%22e86150fecb76ddcee3c715af34c04a5e%22	https://nike747459.wixsite.com/mydiary/page	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/page.html	(from https://nike747459.wixsite.com/mydiary)
11:42:06	5485/5485	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Sep%202020%2004:23:20%20GMT	https://static.wixstatic.com/media/11062b_e5ddec8114ee4169a971326f54144f2c~mv2.jpg/v1/fill/w_245,h_140,al_c,q_80,usm_0.66_1.00_0.01,blur_2/11062b_e5ddec8114ee4169a971326f54144f2c~mv2.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/11062b_e5ddec8114ee4169a971326f54144f2c_mv2.jpg/v1/fill/w_245,h_140,al_c,q_80,usm_0.66_1.00_0.01,blur_2/11062b_e5ddec8114ee4169a971326f54144f2c_mv2.jpg	(from https://nike747459.wixsite.com/mydiary)
11:42:06	4249/4249	---M--	200	added ('OK')	image/png	etag:%22fee44829e5e3f3b0026f77b868af12b9%22	https://static.wixstatic.com/media/035244_bb9dbbd5e7b84997824cba88813ecd1c~mv2.png/v1/fill/w_40,h_40,al_c,usm_0.66_1.00_0.01,blur_3/035244_bb9dbbd5e7b84997824cba88813ecd1c~mv2.png	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/035244_bb9dbbd5e7b84997824cba88813ecd1c_mv2.png/v1/fill/w_40,h_40,al_c,usm_0.66_1.00_0.01,blur_3/035244_bb9dbbd5e7b84997824cba88813ecd1c_mv2.png	(from https://nike747459.wixsite.com/mydiary)
11:42:06	4275/4275	---M--	200	added ('OK')	image/png	etag:%22ffd1d217f7f5489a65b5f54540c9d60d%22	https://static.wixstatic.com/media/035244_5282c9e96b3c40718d26f003a02ad2c5~mv2.png/v1/fill/w_40,h_40,al_c,usm_0.66_1.00_0.01,blur_3/035244_5282c9e96b3c40718d26f003a02ad2c5~mv2.png	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/035244_5282c9e96b3c40718d26f003a02ad2c5_mv2.png/v1/fill/w_40,h_40,al_c,usm_0.66_1.00_0.01,blur_3/035244_5282c9e96b3c40718d26f003a02ad2c5_mv2.png	(from https://nike747459.wixsite.com/mydiary)
11:42:07	3100/3100	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Sep%202020%2002:37:32%20GMT	https://static.wixstatic.com/media/655045d91d3c43a8b199a8e210bdaf0f.jpg/v1/fill/w_195,h_126,al_c,q_80,usm_0.66_1.00_0.01,blur_2/655045d91d3c43a8b199a8e210bdaf0f.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/655045d91d3c43a8b199a8e210bdaf0f.jpg/v1/fill/w_195,h_126,al_c,q_80,usm_0.66_1.00_0.01,blur_2/655045d91d3c43a8b199a8e210bdaf0f.jpg	(from https://nike747459.wixsite.com/mydiary)
11:42:07	2355/2355	---M--	200	added ('OK')	image/png	etag:%223e89a01b82687303bcadf1373f381da1%22	https://static.wixstatic.com/media/84770f_646398c25afd456eb2e943d293e378b9~mv2.png/v1/fill/w_40,h_35,al_c,usm_0.66_1.00_0.01,blur_3/84770f_646398c25afd456eb2e943d293e378b9~mv2.png	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/84770f_646398c25afd456eb2e943d293e378b9_mv2.png/v1/fill/w_40,h_35,al_c,usm_0.66_1.00_0.01,blur_3/84770f_646398c25afd456eb2e943d293e378b9_mv2.png	(from https://nike747459.wixsite.com/mydiary)
11:42:07	2344/2344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2008:42:39%20GMT	https://static.wixstatic.com/media/11062b_fc931fb495f6434a969b57747226dbaef000.jpg/v1/fill/w_157,h_89,al_c,q_80,usm_0.33_1.00_0.00,blur_2/11062b_fc931fb495f6434a969b57747226dbaef000.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/11062b_fc931fb495f6434a969b57747226dbaef000.jpg/v1/fill/w_157,h_89,al_c,q_80,usm_0.33_1.00_0.00,blur_2/11062b_fc931fb495f6434a969b57747226dbaef000.jpg	(from https://nike747459.wixsite.com/mydiary)
11:42:08	9/9	---M--	403	error ('Forbidden')	text/plain	date:Thu,%2024%20Sep%202020%2002:42:08%20GMT	https://static.wixstatic.com/media/0da768_361994b0f154464682a0aaf9724471cc.png/v1/crop/x_0,y_0,w_56,h_56/0da768_361994b0f154464682a0aaf9724471cc.png	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/0da768_361994b0f154464682a0aaf9724471cc.png/v1/crop/x_0,y_0,w_56,h_56/0da768_361994b0f154464682a0aaf9724471cc.png	(from https://nike747459.wixsite.com/mydiary)
11:42:08	5269/5269	---M--	200	added ('OK')	image/png	etag:%223975b654d63bc489dc85404f99710e90%22	http://static.wixstatic.com/media/0da768_0c5ce9e2ffa442bea0b79b690223a939~mv2.png	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/0da768_0c5ce9e2ffa442bea0b79b690223a939_mv2.png	(from https://nike747459.wixsite.com/mydiary)
11:42:08	2996/2996	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Sep%202020%2002:42:08%20GMT	https://nike747459.wixsite.com/11062b_fc931fb495f6434a969b57747226dbaef001.jpg	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/11062b_fc931fb495f6434a969b57747226dbaef001.jpg	(from https://nike747459.wixsite.com/mydiary)
11:42:08	2996/2996	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Sep%202020%2002:42:08%20GMT	https://nike747459.wixsite.com/11062b_fc931fb495f6434a969b57747226dbaef002.jpg	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/11062b_fc931fb495f6434a969b57747226dbaef002.jpg	(from https://nike747459.wixsite.com/mydiary)
11:42:09	2777/2777	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Sep%202020%2002:42:08%20GMT	https://nike747459.wixsite.com/mydiary/robots.txt	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/robots.txt	(from https://nike747459.wixsite.com/mydiary/mypage)
11:42:09	265/265	---M--	200	added ('OK')	text/xml	etag:7b67b603643ae831a44632c93e9f46a3	https://nike747459.wixsite.com/mydiary/sitemap.xml	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/sitemap.xml	(from https://nike747459.wixsite.com/mydiary/mypage)
11:42:09	2997/2997	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Sep%202020%2002:42:09%20GMT	https://nike747459.wixsite.com/mydiary/feed.xml	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/feed.xml	(from https://nike747459.wixsite.com/mydiary/mypage)
11:42:09	2777/2777	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2024%20Sep%202020%2002:42:09%20GMT	https://nike747459.wixsite.com/mydiary/POST	C:/My%20Web%20Sites/mahang2/nike747459.wixsite.com/mydiary/POST	(from https://nike747459.wixsite.com/mydiary/mypage)
11:42:10	3686/3686	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Sep%202020%2000:11:17%20GMT	https://static.wixstatic.com/media/dc81e48da0914d2aa892b857ae1f2a10.jpg/v1/fill/w_245,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2/dc81e48da0914d2aa892b857ae1f2a10.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/dc81e48da0914d2aa892b857ae1f2a10.jpg/v1/fill/w_245,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2/dc81e48da0914d2aa892b857ae1f2a10.jpg	(from https://nike747459.wixsite.com/mydiary/mypage)
11:42:11	2628/2628	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2023:14:26%20GMT	https://static.wixstatic.com/media/b72ccf185f0f4efbbc68ce6fd092eeb2.jpg/v1/fill/w_245,h_163,al_c,q_80,usm_0.66_1.00_0.01,blur_2/b72ccf185f0f4efbbc68ce6fd092eeb2.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/b72ccf185f0f4efbbc68ce6fd092eeb2.jpg/v1/fill/w_245,h_163,al_c,q_80,usm_0.66_1.00_0.01,blur_2/b72ccf185f0f4efbbc68ce6fd092eeb2.jpg	(from https://nike747459.wixsite.com/mydiary/%eb%b3%b5%ec%a0%9c-%ed%96%89%eb%8f%99-plan)
11:42:12	3837/3837	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Sep%202020%2002:37:38%20GMT	https://static.wixstatic.com/media/655045d91d3c43a8b199a8e210bdaf0f.jpg/v1/fill/w_245,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2/655045d91d3c43a8b199a8e210bdaf0f.jpg	C:/My%20Web%20Sites/mahang2/static.wixstatic.com/media/655045d91d3c43a8b199a8e210bdaf0f.jpg/v1/fill/w_245,h_158,al_c,q_80,usm_0.66_1.00_0.01,blur_2/655045d91d3c43a8b199a8e210bdaf0f.jpg	(from https://nike747459.wixsite.com/mydiary/page)
